label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
A,0.0,0.0,0.4088810015999616,-0.0894427190999916,0.7922069405999256,-0.447213595499958,0.9455373161999111,-0.8688721283999183,0.9838699100999075,-1.2266430047998846,0.7410968153999303,-0.8433170657999207,0.6644316275999376,-1.1116452230998954,0.48554618939995436,-0.7922069405999256,0.42165853289996036,-0.5494338458999484,0.447213595499958,-0.894427190999916,0.37054840769996517,-1.1244227543998944,0.2683281572999748,-0.7155417527999328,0.2299955633999784,-0.47276865809995555,0.191662969499982,-0.9072047222999148,0.0894427190999916,-1.086090160499898,0.0511101251999952,-0.6899866901999352,0.06388765649999399,-0.4599911267999568,-0.0511101251999952,-0.8688721283999183,-0.0894427190999916,-1.0222025039999039,-0.1149977816999892,-0.7410968153999303,-0.07666518779999279,-0.5494338458999484
A,0.0,0.0,0.40044193840935693,-0.10333985507338243,0.8008838768187139,-0.43919438406187533,0.981728623197133,-0.8525538043554051,1.0075635869654787,-1.2142432971122437,0.787966394934541,-0.8267188405870595,0.6846265398611586,-1.0850684782705156,0.5037817934827393,-0.787966394934541,0.43919438406187533,-0.5425342391352578,0.47794682971439373,-0.8783887681237507,0.38752445652518414,-1.123820923923034,0.2841846014518017,-0.7362964673978498,0.24543215579928326,-0.47794682971439373,0.21959719203093767,-0.8913062500079234,0.10333985507338243,-1.0721509963863427,0.06458740942086402,-0.6846265398611586,0.07750489130503682,-0.43919438406187533,-0.02583496376834561,-0.8654712862395778,-0.07750489130503682,-1.0204810688496515,-0.10333985507338243,-0.7492139492820226,-0.06458740942086402,-0.5425342391352578
A,0.0,0.0,0.40044193840935693,-0.10333985507338243,0.8008838768187139,-0.43919438406187533,0.981728623197133,-0.8525538043554051,1.0075635869654787,-1.2142432971122437,0.787966394934541,-0.8267188405870595,0.6846265398611586,-1.0850684782705156,0.5037817934827393,-0.787966394934541,0.43919438406187533,-0.5425342391352578,0.47794682971439373,-0.8783887681237507,0.38752445652518414,-1.123820923923034,0.2841846014518017,-0.7362964673978498,0.24543215579928326,-0.47794682971439373,0.21959719203093767,-0.8913062500079234,0.10333985507338243,-1.0721509963863427,0.06458740942086402,-0.6846265398611586,0.07750489130503682,-0.43919438406187533,-0.02583496376834561,-0.8654712862395778,-0.07750489130503682,-1.0204810688496515,-0.10333985507338243,-0.7492139492820226,-0.06458740942086402,-0.5425342391352578
A,0.0,0.0,0.40415768699196813,-0.08840949402949304,0.8083153739839363,-0.44204747014746515,0.9851343620429224,-0.8588350848579324,1.0103942174799203,-1.2124730609759045,0.7704255908284393,-0.8335752294209343,0.6820160967989463,-1.1114336392279125,0.5178270364584592,-0.8083153739839363,0.4673073255844632,-0.5809766750509542,0.4673073255844632,-0.8840949402949303,0.39152775927346917,-1.1240635669464114,0.2904883375254771,-0.7325358076729422,0.2652284820884791,-0.4925671810214612,0.2147087712144831,-0.8967248680134293,0.11366934946649104,-1.0735438560724153,0.07577956631099403,-0.6820160967989463,0.08840949402949304,-0.4546773978659642,-0.037889783155497014,-0.8588350848579324,-0.07577956631099403,-1.0103942174799203,-0.10103942174799203,-0.7451657353914413,-0.07577956631099403,-0.5430868918954572
A,0.0,0.0,0.39162147477948445,-0.08843065559536745,0.7832429495589689,-0.44215327797683723,0.9474713099503655,-0.8716736051543363,0.9853701623483802,-1.2253962275358061,0.732711146361616,-0.8464077035556599,0.6821793431642632,-1.099066719542424,0.5053180319735283,-0.7832429495589689,0.42952032717749905,-0.5558498351708812,0.44215327797683723,-0.8969395067530127,0.366355573180808,-1.1243326211411004,0.2779249175854406,-0.7200781955622778,0.24002606518742595,-0.4800521303748519,0.1894942619900731,-0.8969395067530127,0.10106360639470566,-1.0738008179437477,0.06316475399669104,-0.6821793431642632,0.06316475399669104,-0.45478622877617547,-0.05053180319735283,-0.8590406543549981,-0.08843065559536745,-1.0106360639470566,-0.10106360639470566,-0.7453440971609543,-0.07579770479602925,-0.5558498351708812
A,0.0,0.0,0.39162147477948445,-0.08843065559536745,0.7832429495589689,-0.44215327797683723,0.9474713099503655,-0.8716736051543363,0.9853701623483802,-1.2253962275358061,0.732711146361616,-0.8464077035556599,0.6821793431642632,-1.099066719542424,0.5053180319735283,-0.7832429495589689,0.42952032717749905,-0.5558498351708812,0.44215327797683723,-0.8969395067530127,0.366355573180808,-1.1243326211411004,0.2779249175854406,-0.7200781955622778,0.24002606518742595,-0.4800521303748519,0.1894942619900731,-0.8969395067530127,0.10106360639470566,-1.0738008179437477,0.06316475399669104,-0.6821793431642632,0.06316475399669104,-0.45478622877617547,-0.05053180319735283,-0.8590406543549981,-0.08843065559536745,-1.0106360639470566,-0.10106360639470566,-0.7453440971609543,-0.07579770479602925,-0.5558498351708812
A,0.0,0.0,0.40425442557882263,-0.07579770479602925,0.795875900358307,-0.42952032717749905,0.9474713099503655,-0.8590406543549981,0.9601042607497038,-1.212763276736468,0.732711146361616,-0.8337747527563217,0.6569134415655867,-1.0738008179437477,0.4926850811741901,-0.7579770479602924,0.42952032717749905,-0.5179509827728666,0.44215327797683723,-0.8969395067530127,0.3789885239801462,-1.1116996703417623,0.2779249175854406,-0.7074452447629396,0.24002606518742595,-0.45478622877617547,0.1768613111907349,-0.9095724575523509,0.10106360639470566,-1.0738008179437477,0.06316475399669104,-0.6821793431642632,0.06316475399669104,-0.44215327797683723,-0.05053180319735283,-0.8716736051543363,-0.08843065559536745,-1.0106360639470566,-0.10106360639470566,-0.732711146361616,-0.07579770479602925,-0.5432168843715429
A,0.0,0.0,0.40425442557882263,-0.07579770479602925,0.795875900358307,-0.42952032717749905,0.9474713099503655,-0.8590406543549981,0.9601042607497038,-1.212763276736468,0.732711146361616,-0.8337747527563217,0.6569134415655867,-1.0738008179437477,0.4926850811741901,-0.7579770479602924,0.42952032717749905,-0.5179509827728666,0.44215327797683723,-0.8969395067530127,0.3789885239801462,-1.1116996703417623,0.2779249175854406,-0.7074452447629396,0.24002606518742595,-0.45478622877617547,0.1768613111907349,-0.9095724575523509,0.10106360639470566,-1.0738008179437477,0.06316475399669104,-0.6821793431642632,0.06316475399669104,-0.44215327797683723,-0.05053180319735283,-0.8716736051543363,-0.08843065559536745,-1.0106360639470566,-0.10106360639470566,-0.732711146361616,-0.07579770479602925,-0.5432168843715429
A,0.0,0.0,0.45273398641546925,-0.14296862728909557,0.7744133978159343,-0.4289058818672867,0.8339836591863907,-0.7505852932677517,0.7863274500900256,-1.000780391023669,0.5957026137045648,-0.8697258160086646,0.7505852932677517,-0.9769522864754863,0.7029290841713864,-0.7148431364454778,0.6195307182527474,-0.5003901955118345,0.36933562049683016,-0.9292960773791211,0.5837885614304735,-1.048436600120034,0.5599604568822909,-0.7267571887195691,0.46464803868956056,-0.46464803868956056,0.13105457501500425,-0.9531241819273037,0.36933562049683016,-1.000780391023669,0.321679411400465,-0.64335882280093,0.23828104548182594,-0.41699182959319536,-0.11914052274091297,-0.9173820251050299,0.11914052274091297,-0.9173820251050299,0.13105457501500425,-0.6552728750750213,0.09531241819273037,-0.4765620909636519
A,0.0,0.0,0.4693862658677727,-0.12352270154415071,0.8028975600369797,-0.4323294554045275,0.9140679914267152,-0.7658407495737344,0.9511248018899605,-1.037590692970866,0.6670225883384139,-0.8276021003458097,0.8152498301913946,-0.9758293421987906,0.7658407495737344,-0.7287839391104892,0.6670225883384139,-0.518795346485433,0.4323294554045275,-0.9017157212723002,0.6423180480295837,-1.0252384228164508,0.5805566972575084,-0.691727128647244,0.4693862658677727,-0.44468172555894253,0.19763632247064114,-0.9264202615811303,0.4323294554045275,-1.0128861526620359,0.3829203747868672,-0.6423180480295837,0.27174994339713154,-0.4199771852501124,-0.049409080617660285,-0.9017157212723002,0.19763632247064114,-0.9264202615811303,0.18528405231622608,-0.6546703181839988,0.12352270154415071,-0.4693862658677727
A,0.0,0.0,0.4365641250653993,-0.12126781251816648,0.7761140001162655,-0.42443734381358267,0.8367479063753487,-0.7639872188644489,0.824621125123532,-1.0186496251525985,0.618465843842649,-0.8488746876271653,0.7761140001162655,-0.9701425001453319,0.7397336563608156,-0.7033533126053656,0.6427194063462823,-0.48507125007266594,0.38805700005813276,-0.9216353751380653,0.618465843842649,-1.0307764064044151,0.5699587188353824,-0.7033533126053656,0.46081768756903263,-0.4729444688208493,0.15764815627361642,-0.9458889376416986,0.40018378130994936,-1.0065228439007818,0.33954987505086615,-0.6427194063462823,0.23040884378451632,-0.42443734381358267,-0.09701425001453319,-0.9216353751380653,0.15764815627361642,-0.9216353751380653,0.15764815627361642,-0.6427194063462823,0.10914103126634983,-0.46081768756903263
A,0.0,0.0,0.4365641250653993,-0.12126781251816648,0.7761140001162655,-0.42443734381358267,0.8367479063753487,-0.7639872188644489,0.824621125123532,-1.0186496251525985,0.618465843842649,-0.8488746876271653,0.7761140001162655,-0.9701425001453319,0.7397336563608156,-0.7033533126053656,0.6427194063462823,-0.48507125007266594,0.38805700005813276,-0.9216353751380653,0.618465843842649,-1.0307764064044151,0.5699587188353824,-0.7033533126053656,0.46081768756903263,-0.4729444688208493,0.15764815627361642,-0.9458889376416986,0.40018378130994936,-1.0065228439007818,0.33954987505086615,-0.6427194063462823,0.23040884378451632,-0.42443734381358267,-0.09701425001453319,-0.9216353751380653,0.15764815627361642,-0.9216353751380653,0.15764815627361642,-0.6427194063462823,0.10914103126634983,-0.46081768756903263
A,0.0,0.0,0.4557193632817218,-0.15590399270164165,0.7795199635082083,-0.467711978104925,0.8874534969170371,-0.7915125783314115,0.8994461117402404,-1.0673427192650853,0.6116233559833635,-0.8634682672706308,0.7555347338618019,-0.9833944155026628,0.6955716597457859,-0.7075642745689891,0.6116233559833635,-0.4916972077513314,0.3837636743425026,-0.9234313413866468,0.5996307411601602,-1.0193722599722723,0.5636528966905506,-0.6835790449225827,0.4557193632817218,-0.4557193632817218,0.15590399270164165,-0.9474165710330532,0.39575628916570577,-0.9953870303258661,0.35977844469609616,-0.6476012004529731,0.2638375261104705,-0.4197415188121122,-0.08394830376242243,-0.9234313413866468,0.15590399270164165,-0.9234313413866468,0.15590399270164165,-0.6595938152761763,0.10793353340882884,-0.4797045929281282
A,0.0,0.0,0.4487048318205572,-0.13710425416739247,0.7727694325798485,-0.4362408087144306,0.8974096636411144,-0.7603054094737219,0.8974096636411144,-1.0469779409146336,0.6107371322002029,-0.8600175943227346,0.7603054094737219,-1.0095858715962538,0.7229133401553421,-0.7353773632614687,0.6232011553063295,-0.5110249473511902,0.38638471628992427,-0.9223377098533676,0.5982731090940763,-1.0469779409146336,0.5608810397756965,-0.7104493170492155,0.4611688549266838,-0.4736328780328104,0.14956827727351907,-0.9472657560656208,0.38638471628992427,-1.0220498947023804,0.3489926469715445,-0.6605932246247093,0.24928046212253177,-0.423776785608304,-0.1121762079551393,-0.9223377098533676,0.14956827727351907,-0.9472657560656208,0.16203230037964567,-0.6730572477308359,0.09971218484901272,-0.4736328780328104
A,0.0,0.0,0.43860060569567133,-0.13401685174034403,0.7553677098092118,-0.43860060569567133,0.8650178612331296,-0.7797344101256379,0.9015679117077688,-1.0721348139227522,0.6091675079106547,-0.8528345110749165,0.7553677098092118,-0.9746680126570474,0.7066343091763594,-0.7188176593345724,0.6213508580688677,-0.4995173564867368,0.3776838549046059,-0.925934612024195,0.6091675079106547,-1.059951463764539,0.5726174574360153,-0.7310010094927856,0.4751506561703106,-0.4873340063285237,0.14620020189855712,-0.9624846624988344,0.3776838549046059,-1.0112180631316867,0.3289504542717535,-0.6457175583852939,0.23148365300604876,-0.42641725553745824,-0.10965015142391783,-0.9503013123406212,0.14620020189855712,-0.9381179621824082,0.14620020189855712,-0.657900908543507,0.09746680126570474,-0.4873340063285237
A,0.0,0.0,0.43860060569567133,-0.13401685174034403,0.7553677098092118,-0.43860060569567133,0.8650178612331296,-0.7797344101256379,0.9015679117077688,-1.0721348139227522,0.6091675079106547,-0.8528345110749165,0.7553677098092118,-0.9746680126570474,0.7066343091763594,-0.7188176593345724,0.6213508580688677,-0.4995173564867368,0.3776838549046059,-0.925934612024195,0.6091675079106547,-1.059951463764539,0.5726174574360153,-0.7310010094927856,0.4751506561703106,-0.4873340063285237,0.14620020189855712,-0.9624846624988344,0.3776838549046059,-1.0112180631316867,0.3289504542717535,-0.6457175583852939,0.23148365300604876,-0.42641725553745824,-0.10965015142391783,-0.9503013123406212,0.14620020189855712,-0.9381179621824082,0.14620020189855712,-0.657900908543507,0.09746680126570474,-0.4873340063285237
A,0.0,0.0,0.44439835947515866,-0.13211843119531744,0.7686890542273014,-0.45640912594746025,0.8767859524780157,-0.8047213536442062,0.9128182518949205,-1.0929797489794442,0.636570623031984,-0.8527644195334125,0.7927105871719046,-0.9848828507287299,0.7206459883380951,-0.7206459883380951,0.6245598565596824,-0.5164629583089682,0.4083660600582539,-0.9128182518949205,0.6245598565596824,-1.0329259166179363,0.5645060241981745,-0.6846136889211903,0.45640912594746025,-0.44439835947515866,0.1681507306122222,-0.9248290183672221,0.3963552935859523,-0.9968936172010315,0.36032299416904756,-0.6485813895042856,0.2642368623906349,-0.4083660600582539,-0.0840753653061111,-0.9128182518949205,0.1561399641399206,-0.9368397848395237,0.1681507306122222,-0.6726029224488888,0.10809689825071427,-0.49244142536436497
A,0.0,0.0,0.44439835947515866,-0.13211843119531744,0.7686890542273014,-0.45640912594746025,0.8767859524780157,-0.8047213536442062,0.9128182518949205,-1.0929797489794442,0.636570623031984,-0.8527644195334125,0.7927105871719046,-0.9848828507287299,0.7206459883380951,-0.7206459883380951,0.6245598565596824,-0.5164629583089682,0.4083660600582539,-0.9128182518949205,0.6245598565596824,-1.0329259166179363,0.5645060241981745,-0.6846136889211903,0.45640912594746025,-0.44439835947515866,0.1681507306122222,-0.9248290183672221,0.3963552935859523,-0.9968936172010315,0.36032299416904756,-0.6485813895042856,0.2642368623906349,-0.4083660600582539,-0.0840753653061111,-0.9128182518949205,0.1561399641399206,-0.9368397848395237,0.1681507306122222,-0.6726029224488888,0.10809689825071427,-0.49244142536436497
A,0.0,0.0,0.4557193632817218,-0.15590399270164165,0.7795199635082083,-0.467711978104925,0.875460882093834,-0.7915125783314115,0.8994461117402404,-1.0673427192650853,0.5996307411601602,-0.875460882093834,0.7435421190385987,-0.9953870303258661,0.6835790449225827,-0.7315495042153956,0.5996307411601602,-0.5396676670441443,0.3837636743425026,-0.9234313413866468,0.587638126336957,-1.0433574896186788,0.5516602818673474,-0.7195568893921923,0.44372674845851856,-0.4916972077513314,0.15590399270164165,-0.9474165710330532,0.3837636743425026,-1.0073796451490693,0.33579321504968973,-0.6476012004529731,0.2398522964640641,-0.4317341336353154,-0.08394830376242243,-0.9234313413866468,0.15590399270164165,-0.93542395620985,0.15590399270164165,-0.6595938152761763,0.09594091858562565,-0.4916972077513314
A,0.0,0.0,0.43598863195959653,-0.1531851950128312,0.7423590219852589,-0.45955558503849364,0.8601937873797445,-0.7777094516036046,0.8837607404586416,-1.06051288855037,0.5891738269724277,-0.8601937873797445,0.7423590219852589,-0.9780285527742301,0.6834416392880162,-0.7070085923669133,0.6009573035118763,-0.4949060146568393,0.3652877727229052,-0.9308946466164358,0.6009573035118763,-1.036945935471473,0.553823397354082,-0.7070085923669133,0.4477721084990451,-0.4713390615779422,0.12961824193393412,-0.9426781231558844,0.3888547258018023,-1.0015955058531272,0.3417208196440081,-0.6480912096696705,0.25923648386786824,-0.424205155420148,-0.106051288855037,-0.9191111700769873,0.1531851950128312,-0.9191111700769873,0.1531851950128312,-0.6480912096696705,0.11783476539448555,-0.48312253811739075
A,0.0,0.0,0.46146282925204357,-0.12143758664527463,0.789344313194285,-0.42503155325846115,0.8864943825105047,-0.7529130372007027,0.9229256585040871,-1.0322194864848342,0.6436192092199555,-0.8500631065169223,0.8014880718588125,-0.9836444518267244,0.7407692785361751,-0.7286255198716477,0.6436192092199555,-0.5100378639101534,0.4128877945939337,-0.9107818998395597,0.631475450555428,-1.0443632451493616,0.5950441745618457,-0.7164817612071203,0.49789410524562594,-0.46146282925204357,0.18215637996791192,-0.9350694171686146,0.4007440359294063,-1.0079319691557793,0.36431275993582385,-0.6436192092199555,0.2671626906196042,-0.4007440359294063,-0.07286255198716478,-0.9229256585040871,0.17001262130338446,-0.9229256585040871,0.18215637996791192,-0.655762967884483,0.1335813453098021,-0.46146282925204357
A,0.0,0.0,0.46146282925204357,-0.12143758664527463,0.789344313194285,-0.42503155325846115,0.8864943825105047,-0.7529130372007027,0.9229256585040871,-1.0322194864848342,0.6436192092199555,-0.8500631065169223,0.8014880718588125,-0.9836444518267244,0.7407692785361751,-0.7286255198716477,0.6436192092199555,-0.5100378639101534,0.4128877945939337,-0.9107818998395597,0.631475450555428,-1.0443632451493616,0.5950441745618457,-0.7164817612071203,0.49789410524562594,-0.46146282925204357,0.18215637996791192,-0.9350694171686146,0.4007440359294063,-1.0079319691557793,0.36431275993582385,-0.6436192092199555,0.2671626906196042,-0.4007440359294063,-0.07286255198716478,-0.9229256585040871,0.17001262130338446,-0.9229256585040871,0.18215637996791192,-0.655762967884483,0.1335813453098021,-0.46146282925204357
A,0.0,0.0,0.4283609571920566,-0.1468666138944194,0.7588108384545003,-0.4528387261744598,0.8567219143841132,-0.7710497229457018,0.8444830298929116,-1.0280662972609358,0.5997053400688792,-0.8811996833665164,0.7588108384545003,-1.0280662972609358,0.7220941849808954,-0.7588108384545003,0.6364219935424841,-0.5262720331216695,0.3671665347360485,-0.9301552213313229,0.5997053400688792,-1.0770218352257424,0.5629886865952743,-0.734333069472097,0.46507761066566145,-0.47731649515686303,0.1346277294032178,-0.9546329903137261,0.37940541922725013,-1.0403051817521374,0.34268876575364526,-0.6731386470160889,0.25701657431523395,-0.416122072700855,-0.11014996042081455,-0.9301552213313229,0.1346277294032178,-0.9423941058225245,0.1468666138944194,-0.6731386470160889,0.11014996042081455,-0.47731649515686303
A,0.0,0.0,0.40106947132283544,-0.1336898237742785,0.7292172205869736,-0.43753033235218414,0.8142925629887872,-0.753524461273206,0.8021389426456709,-1.0087504884786467,0.5712201561264626,-0.8750606647043683,0.753524461273206,-0.9965968681355305,0.7049099799007411,-0.7292172205869736,0.6076810171558112,-0.5226056747539977,0.35245498995037056,-0.9358287664199494,0.5833737764695789,-1.069518590194228,0.534759295097114,-0.7413708409300898,0.43753033235218414,-0.5104520544108815,0.10938258308804603,-0.9479823867630656,0.35245498995037056,-1.020904108821763,0.31599412892102186,-0.6684491188713925,0.21876516617609207,-0.4618375730384166,-0.14584344411739472,-0.9358287664199494,0.0972289627449298,-0.9479823867630656,0.10938258308804603,-0.6684491188713925,0.0486144813724649,-0.5104520544108815
A,0.0,0.0,0.44372674845851856,-0.13191876305523526,0.7675273486850052,-0.4317341336353154,0.8634682672706308,-0.7315495042153956,0.8394830376242244,-0.9953870303258661,0.6116233559833635,-0.8634682672706308,0.7675273486850052,-0.9953870303258661,0.7195568893921923,-0.7195568893921923,0.6116233559833635,-0.5036898225745347,0.3837636743425026,-0.9234313413866468,0.6116233559833635,-1.0433574896186788,0.5636528966905506,-0.7075642745689891,0.4557193632817218,-0.4797045929281282,0.15590399270164165,-0.9474165710330532,0.39575628916570577,-1.0073796451490693,0.34778582987289297,-0.6476012004529731,0.2518449112872673,-0.4317341336353154,-0.08394830376242243,-0.9234313413866468,0.15590399270164165,-0.93542395620985,0.15590399270164165,-0.6715864300993795,0.09594091858562565,-0.5156824373977378
A,0.0,0.0,0.4633345433728947,-0.1425644748839676,0.7959849847688191,-0.4514541704658974,0.9147887138387921,-0.7841046118618218,0.9741905783737786,-1.0573531887227596,0.6415401369778542,-0.8553868493038056,0.7959849847688191,-0.9979513241877732,0.7365831202338325,-0.7247027473268353,0.6296597640708569,-0.510856035000884,0.4039326788379082,-0.9147887138387921,0.6415401369778542,-1.0454728158157625,0.594018645349865,-0.7365831202338325,0.4870952891868893,-0.4870952891868893,0.1663252206979622,-0.9385494596527867,0.4039326788379082,-1.0098316970947705,0.3682915601169163,-0.6653008827918488,0.2613682039539406,-0.4276934246519028,-0.0831626103489811,-0.9266690867457894,0.1663252206979622,-0.9385494596527867,0.1663252206979622,-0.6771812556988461,0.118803729069973,-0.4989756620938866
A,0.0,0.0,0.45391776287462043,-0.11347944071865511,0.806964911777103,-0.46652658962113763,0.9330531792422753,-0.8321825652701375,1.0465326199609304,-1.1221855804400338,0.6304413373258617,-0.857400218763172,0.806964911777103,-1.0087061397213788,0.7439207780445168,-0.7313119512979995,0.6304413373258617,-0.5169618966072066,0.3908736291420343,-0.9204443524957581,0.6430501640723789,-1.0843591002004822,0.59261485708631,-0.7439207780445168,0.49174424311417214,-0.5043530698606894,0.1513059209582068,-0.9456620059887926,0.3908736291420343,-1.0465326199609304,0.3404383221559653,-0.6682678175654134,0.2521765349303447,-0.4413089361281032,-0.12608826746517235,-0.9330531792422753,0.12608826746517235,-0.9582708327353098,0.13869709421168958,-0.6682678175654134,0.08826178722562064,-0.4791354163676549
A,0.0,0.0,0.42922981177101316,-0.1103733801696891,0.7726136611878237,-0.42922981177101316,0.9075144591729993,-0.784877370095567,1.0056241304349451,-1.0792063838814046,0.6254491542949049,-0.8584596235420263,0.7971410790033102,-0.9933604215272019,0.7235588255568508,-0.7112951166491076,0.6254491542949049,-0.49054835630972937,0.3924386850477835,-0.9197781680807425,0.6254491542949049,-1.0546789660659182,0.576394318663932,-0.7112951166491076,0.4782846474019861,-0.45375722958649967,0.1471645068929188,-0.944305585896229,0.3924386850477835,-1.0056241304349451,0.34338384941681055,-0.6377128632026482,0.2575378870626079,-0.3924386850477835,-0.1103733801696891,-0.9197781680807425,0.13490079798517557,-0.9320418769884857,0.1471645068929188,-0.6499765721103914,0.09810967126194588,-0.46602093849424286
A,0.0,0.0,0.44360010224709706,-0.12322225062419363,0.7886224039948393,-0.44360010224709706,0.9118446546190329,-0.7886224039948393,0.9611335548687103,-1.084355805492904,0.6161112531209681,-0.8625557543693554,0.7763001789324199,-0.9981002300559684,0.7270112786827424,-0.7270112786827424,0.6161112531209681,-0.5052112275591939,0.3819889769350003,-0.9241668796814523,0.6161112531209681,-1.0720335804304846,0.5791445779337101,-0.7270112786827424,0.48056677743435516,-0.48056677743435516,0.14786670074903235,-0.948811329806291,0.3819889769350003,-1.0104224551183878,0.3327000766853228,-0.6530779283082262,0.2341222761859679,-0.4189556521222583,-0.11090002556177427,-0.9364891047438716,0.135544475686613,-0.948811329806291,0.135544475686613,-0.6777223784330649,0.07393335037451618,-0.49288900249677453
A,0.0,0.0,0.43860060569567133,-0.12183350158213092,0.7919177602838511,-0.43860060569567133,0.913751261865982,-0.7919177602838511,0.9868513628152605,-1.0843181640809652,0.6091675079106547,-0.8650178612331296,0.7797344101256379,-0.9990347129734736,0.7066343091763594,-0.6944509590181462,0.5848008075942285,-0.4751506561703106,0.3776838549046059,-0.925934612024195,0.6213508580688677,-1.047768113606326,0.5604341072778023,-0.7066343091763594,0.4507839558538844,-0.4629673060120975,0.13401685174034403,-0.9381179621824082,0.3776838549046059,-1.0234014132898999,0.3411338044299666,-0.6457175583852939,0.24366700316426185,-0.42641725553745824,-0.10965015142391783,-0.913751261865982,0.13401685174034403,-0.9381179621824082,0.14620020189855712,-0.657900908543507,0.08528345110749165,-0.4873340063285237
A,0.0,0.0,0.43860060569567133,-0.12183350158213092,0.7919177602838511,-0.43860060569567133,0.913751261865982,-0.7919177602838511,0.9868513628152605,-1.0843181640809652,0.6091675079106547,-0.8650178612331296,0.7797344101256379,-0.9990347129734736,0.7066343091763594,-0.6944509590181462,0.5848008075942285,-0.4751506561703106,0.3776838549046059,-0.925934612024195,0.6213508580688677,-1.047768113606326,0.5604341072778023,-0.7066343091763594,0.4507839558538844,-0.4629673060120975,0.13401685174034403,-0.9381179621824082,0.3776838549046059,-1.0234014132898999,0.3411338044299666,-0.6457175583852939,0.24366700316426185,-0.42641725553745824,-0.10965015142391783,-0.913751261865982,0.13401685174034403,-0.9381179621824082,0.14620020189855712,-0.657900908543507,0.08528345110749165,-0.4873340063285237
A,0.0,0.0,0.4340941315800806,-0.14078728591786396,0.7625977987217631,-0.46929095305954655,0.8916528108131384,-0.7977946202012292,0.9620464537720704,-1.079369192036957,0.6100782389774105,-0.8799205369866498,0.7625977987217631,-0.9737787275985591,0.6922041557628311,-0.6922041557628311,0.5866136913244332,-0.4810232268860352,0.37543276244763724,-0.9268496322926044,0.6100782389774105,-1.008975549078025,0.5396845960184785,-0.6687396081098539,0.4340941315800806,-0.4458264054065692,0.14078728591786396,-0.9503141799455818,0.37543276244763724,-0.9737787275985591,0.3285036671416826,-0.6335427866303879,0.23464547652977327,-0.4223618577535919,-0.09385819061190931,-0.9268496322926044,0.15251955974435263,-0.9151173584661157,0.14078728591786396,-0.6452750604568765,0.07039364295893198,-0.4810232268860352
A,0.0,0.0,0.45391776287462043,-0.12608826746517235,0.806964911777103,-0.45391776287462043,0.9330531792422753,-0.806964911777103,1.021314966467896,-1.1095767536935166,0.6430501640723789,-0.857400218763172,0.7817472582840685,-0.9960973129748615,0.7313119512979995,-0.7313119512979995,0.6430501640723789,-0.5169618966072066,0.3908736291420343,-0.9204443524957581,0.6178325105793445,-1.0717502734539648,0.5673972035932755,-0.7187031245514823,0.46652658962113763,-0.46652658962113763,0.1513059209582068,-0.9582708327353098,0.36565597564899976,-1.021314966467896,0.32782949540944806,-0.6430501640723789,0.23956770818382744,-0.4160912826350687,-0.11347944071865511,-0.9456620059887926,0.12608826746517235,-0.9456620059887926,0.12608826746517235,-0.6556589908188961,0.08826178722562064,-0.4791354163676549
A,0.0,0.0,0.45391776287462043,-0.12608826746517235,0.806964911777103,-0.45391776287462043,0.9330531792422753,-0.806964911777103,1.021314966467896,-1.1095767536935166,0.6430501640723789,-0.857400218763172,0.7817472582840685,-0.9960973129748615,0.7313119512979995,-0.7313119512979995,0.6430501640723789,-0.5169618966072066,0.3908736291420343,-0.9204443524957581,0.6178325105793445,-1.0717502734539648,0.5673972035932755,-0.7187031245514823,0.46652658962113763,-0.46652658962113763,0.1513059209582068,-0.9582708327353098,0.36565597564899976,-1.021314966467896,0.32782949540944806,-0.6430501640723789,0.23956770818382744,-0.4160912826350687,-0.11347944071865511,-0.9456620059887926,0.12608826746517235,-0.9456620059887926,0.12608826746517235,-0.6556589908188961,0.08826178722562064,-0.4791354163676549
A,0.0,0.0,0.4586309148935992,-0.1327615806270945,0.796569483762567,-0.4586309148935992,0.9172618297871984,-0.796569483762567,0.9655387681970509,-1.0862311142216823,0.6396694339305462,-0.8569156567748827,0.7724310145576407,-0.977608002799514,0.7241540761477882,-0.712084841545325,0.6396694339305462,-0.4948386187009886,0.3982847418812835,-0.9172618297871984,0.61553096472562,-1.0379541758118298,0.5672540263157674,-0.712084841545325,0.48276938409852543,-0.4586309148935992,0.15690004983202077,-0.9534695335945877,0.3741462726763572,-1.0017464720044402,0.33793856886896784,-0.6396694339305462,0.25345392665172584,-0.4103539764837466,-0.09655387681970509,-0.9414002989921246,0.1327615806270945,-0.9293310643896615,0.1327615806270945,-0.6638079031354724,0.09655387681970509,-0.48276938409852543
